TSI NanoScan SMPS Model 3910
Mode,Scan
Serial Number,3910161901
Last Calibrated,2022/03/15


dN (#/cm3)

File Index,Sample #,Date Time,11.5,15.4,20.5,27.4,36.5,48.7,64.9,86.6,115.5,154.0,205.4,273.8,365.2,Total Conc,Median (nm),Mean (nm),Geo Mean (nm),Mode (nm),GSD,Particle Density (g/cc),Firmware Version,Status
1,374,2024/2/14 13:54:47,106.8448,218.5861,157.2218,200.0135,186.8852,133.5783,82.4807,67.3850,52.1405,21.4051,0.0000,0.0000,0.0000,1226.5409,29.1783,38.4364,30.4001,15.3993,1.9346,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,375,2024/2/14 13:55:47,132.5732,217.6645,154.5033,196.4670,200.8634,155.6457,95.3655,56.0468,32.6570,11.3896,0.0000,0.0000,0.0000,1253.1760,28.9157,35.8461,29.1128,15.3993,1.8739,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,376,2024/2/14 13:56:47,126.0698,232.7430,174.4497,201.6930,185.8972,135.3268,86.9778,66.5393,48.1102,19.9999,0.0000,0.0000,0.0000,1277.8067,28.1452,37.2276,29.4710,15.3993,1.9286,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,377,2024/2/14 13:57:47,83.2002,739.9830,318.9662,111.4948,113.1770,186.6283,170.5527,76.6336,0.0000,0.0000,0.0000,3.9715,14.8466,1819.4537,19.5932,32.6477,24.9893,15.3993,1.8914,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,378,2024/2/14 13:58:47,113.4592,218.0554,155.1919,193.6963,184.7241,137.1023,88.6167,69.8813,52.1796,20.3778,0.0000,0.0000,0.0000,1233.2847,29.3203,38.5564,30.4577,15.3993,1.9429,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,379,2024/2/14 13:59:47,122.7418,216.7249,156.7475,189.3568,192.0290,152.0840,96.3716,55.8126,25.3374,3.1559,0.0000,0.0000,0.0000,1210.3614,28.5582,34.7671,28.6891,15.3993,1.8371,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,380,2024/2/14 14:00:47,104.0658,188.4312,149.5426,196.4451,196.9806,148.9489,89.2910,53.9836,33.5571,14.8053,0.0000,0.0000,0.0000,1176.0512,29.8982,37.0975,30.1762,36.5174,1.8675,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,381,2024/2/14 14:01:47,114.3555,225.7668,166.9642,194.0253,189.9585,145.5371,87.9166,49.0177,24.0970,6.8977,0.0000,0.0000,0.0000,1204.5365,27.8799,34.3384,28.3236,15.3993,1.8270,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,382,2024/2/14 14:02:47,112.3622,204.0379,165.2378,188.3092,174.6426,129.5147,84.5419,60.1401,39.6371,13.6161,0.0000,0.0000,0.0000,1172.0395,28.3893,36.7273,29.4586,15.3993,1.8985,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,383,2024/2/14 14:03:47,99.0488,197.7740,139.1296,166.9847,175.3707,145.5352,94.1747,51.1463,19.8543,0.5137,0.0000,0.0000,0.0000,1089.5320,29.1670,34.9020,29.0542,15.3993,1.8197,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,384,2024/2/14 14:04:47,87.7924,191.8085,138.2039,164.7745,181.8193,158.3973,102.9107,47.3750,12.1423,0.0000,0.0000,0.0000,1.2441,1086.4679,30.0427,35.2635,29.5205,15.3993,1.7993,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,385,2024/2/14 14:05:47,85.7527,180.8004,162.1202,178.8493,165.5774,126.5994,85.1232,56.9622,32.5342,9.2584,0.0000,0.0000,0.0000,1083.5774,29.0138,36.7818,29.9664,15.3993,1.8611,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,386,2024/2/14 14:06:47,78.4282,178.0536,161.4644,177.6243,176.2983,144.4111,94.8590,47.3446,13.0257,0.0000,0.0000,0.0000,2.3538,1073.8630,29.3127,35.3129,29.4594,15.3993,1.7897,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,387,2024/2/14 14:07:47,87.2719,168.1762,149.5072,192.2537,174.0292,115.6634,64.0700,49.3407,44.9878,27.3173,0.6888,0.0000,0.0000,1073.3062,29.4338,39.0350,30.8213,27.3842,1.9266,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,388,2024/2/14 14:08:47,82.1677,174.6865,172.8002,182.0513,172.9515,137.5961,91.0784,46.9048,15.7955,0.0000,0.0000,0.0000,1.1998,1077.2317,28.7426,34.7440,29.1206,27.3842,1.7829,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,389,2024/2/14 14:09:47,74.8092,168.9070,155.1371,169.9901,158.0805,129.2347,101.1516,80.6473,49.5782,10.4072,0.0000,0.0000,0.0000,1097.9429,31.0166,40.3044,32.3487,27.3842,1.9185,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,390,2024/2/14 14:10:47,79.7183,193.7144,151.0345,179.1885,171.2083,131.5955,85.7742,60.0051,37.8938,12.3127,0.0000,0.0000,0.0000,1102.4454,29.6125,37.7440,30.5376,15.3993,1.8803,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,391,2024/2/14 14:11:47,71.5391,172.4671,159.9886,192.6562,180.2804,131.9539,79.0617,48.3740,27.5921,8.7713,0.0000,0.0000,0.0000,1072.6845,29.4493,36.2757,30.0476,27.3842,1.8127,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,392,2024/2/14 14:12:47,82.3942,177.2934,138.1147,181.8327,166.7479,113.5140,65.5704,55.2316,49.1768,26.3394,0.0000,0.0000,0.0000,1056.2150,29.6863,39.6605,31.1722,27.3842,1.9455,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,393,2024/2/14 14:13:48,71.4949,154.3879,129.8907,150.5349,153.3571,127.9462,86.6576,48.2882,15.3579,0.0000,0.0000,0.0000,1.3189,939.2342,30.0031,36.0800,30.0016,15.3993,1.8118,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,394,2024/2/14 14:14:48,39.5856,128.3423,125.1063,147.3633,153.0156,136.0775,102.2061,65.0989,26.5605,0.0000,0.0000,0.0000,0.0000,923.3559,33.4328,39.6314,33.2686,36.5174,1.8061,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,395,2024/2/14 14:15:48,50.7229,139.2853,141.0871,179.3188,168.6992,131.3581,96.3666,80.2332,53.5042,13.9397,0.0000,0.0000,0.0000,1054.5152,33.0148,42.3195,34.2605,27.3842,1.8949,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,396,2024/2/14 14:16:48,57.8830,133.6001,136.5493,194.9271,183.1628,128.1161,77.2812,62.4730,52.6780,27.3351,0.0000,0.0000,0.0000,1054.0059,32.1860,42.2353,33.8028,27.3842,1.9090,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,397,2024/2/14 14:17:48,55.0542,139.5140,148.5200,185.3999,181.3372,140.9943,90.2805,52.8082,25.1105,3.6500,0.0000,0.0000,0.0000,1022.6686,31.2114,37.4476,31.5233,27.3842,1.7819,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,398,2024/2/14 14:18:48,54.3478,152.5775,143.4280,177.7389,175.3558,140.2904,94.4341,61.2766,32.3692,5.7857,0.0000,0.0000,0.0000,1037.6041,31.5331,38.6396,32.0687,27.3842,1.8228,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,399,2024/2/14 14:19:48,40.9006,127.0175,146.0199,177.7195,158.2171,116.0010,82.1551,69.5288,49.9672,15.9592,0.0000,0.0000,0.0000,983.4861,31.9566,41.9973,33.9823,27.3842,1.8845,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,400,2024/2/14 14:20:48,39.3240,136.6304,149.9646,168.5539,179.7362,159.6208,108.6036,46.0632,4.2209,0.0000,0.0000,4.8084,5.5155,1003.0415,32.3687,39.3300,32.3157,36.5174,1.7909,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,401,2024/2/14 14:21:48,45.5507,121.2969,125.6476,170.3950,174.4901,142.8805,99.1812,66.7112,36.9271,7.1935,0.0000,0.0000,0.0000,990.2737,33.9201,40.9580,34.0299,36.5174,1.8274,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,402,2024/2/14 14:22:48,34.7110,111.3698,147.8336,184.3152,181.9525,145.7673,97.0053,54.5405,20.6934,0.0000,0.0000,0.0000,0.1368,978.3254,32.5911,38.2324,32.7928,27.3842,1.7318,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,403,2024/2/14 14:23:48,33.5842,101.6253,145.1647,179.1822,169.1826,134.0042,98.5239,72.5422,43.2030,10.2193,0.0000,0.0000,0.0000,987.2316,34.0961,42.3272,35.0964,27.3842,1.8260,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,404,2024/2/14 14:24:48,45.9347,118.8939,131.7691,169.2778,174.4264,146.3120,103.1525,64.5103,30.8916,4.8385,0.0000,0.0000,0.0000,990.0066,33.7303,40.1963,33.6691,36.5174,1.8062,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,405,2024/2/14 14:25:48,36.1608,106.7387,138.4183,191.4763,194.0603,155.3135,103.9875,65.1323,32.9043,4.7651,0.0000,0.0000,0.0000,1028.9572,34.2398,40.5493,34.3471,36.5174,1.7689,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,406,2024/2/14 14:26:48,59.6902,122.6528,131.6900,174.0719,180.3898,151.3979,109.0370,72.3550,35.8194,4.0912,0.0000,0.0000,0.0000,1041.1953,33.8703,40.4553,33.6679,36.5174,1.8301,1.2000,1.4,Tilt error; Inlet flow error; CPC flow error; Charger flow error; 
1,407,2024/2/14 14:27:48,50.6825,76.5360,67.7704,114.9075,125.1771,94.3076,50.2904,23.5601,14.7485,11.0179,5.2277,0.0000,0.0000,634.2258,32.5651,39.8046,32.2803,36.5174,1.8655,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,408,2024/2/14 14:28:48,51.9750,72.9147,45.3918,96.9212,114.6159,90.4144,50.4091,27.6828,20.1702,14.0569,4.3314,0.0000,0.0000,588.8834,34.4833,42.3712,33.7191,36.5174,1.9340,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,409,2024/2/14 14:29:48,47.6752,77.7443,77.7178,96.3069,95.8571,78.7000,58.6790,42.4479,23.3824,2.5900,0.0000,0.0000,0.0000,601.1007,32.0738,39.7591,32.4628,27.3842,1.8825,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,410,2024/2/14 14:30:48,38.5807,86.2729,64.7064,97.0166,98.2384,73.3694,44.1287,32.5783,26.2753,14.0926,0.0000,0.0000,0.0000,575.2594,32.0650,41.3917,32.9634,36.5174,1.9280,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,411,2024/2/14 14:31:48,29.8538,67.9933,63.9036,87.4552,91.1980,76.9542,56.4308,40.7431,23.3037,3.7127,0.0000,0.0000,0.0000,541.5483,34.4710,41.7917,34.3553,36.5174,1.8659,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,412,2024/2/14 14:32:48,31.3221,75.5650,60.6927,76.6793,96.8829,96.2755,69.2888,29.5652,0.0000,0.0000,0.0000,1.0142,5.7490,543.0346,34.9490,41.4974,33.3107,36.5174,1.8550,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,413,2024/2/14 14:33:48,39.7261,53.3035,66.5026,122.4941,138.8193,116.4179,80.3687,53.2270,28.4836,4.3589,0.0000,0.0000,0.0000,703.7017,37.3108,43.3804,36.4913,36.5174,1.8091,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,414,2024/2/14 14:34:48,49.8725,93.7734,119.6743,179.7769,174.1068,122.9888,71.1057,48.0034,34.5975,16.3191,0.0000,0.0000,0.0000,910.2185,32.6860,40.6829,33.5212,27.3842,1.8311,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,415,2024/2/14 14:35:48,34.2592,54.5060,57.6812,117.5352,137.1250,112.3493,68.7178,37.3792,16.9237,2.8949,0.0000,0.0000,0.0000,639.3714,36.2797,41.0028,35.0776,36.5174,1.7549,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,416,2024/2/14 14:36:48,39.3791,45.7405,39.5818,106.0863,125.2421,94.4119,46.6155,19.7555,9.0061,4.0449,1.3077,0.0000,0.0000,531.1715,34.9116,39.0033,33.3222,36.5174,1.7489,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,417,2024/2/14 14:37:48,39.5890,55.1944,71.8067,116.1286,110.1823,74.0860,43.4216,36.6078,31.7354,15.9070,0.0000,0.0000,0.0000,594.6588,33.3639,43.2134,34.6835,27.3842,1.9082,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,418,2024/2/14 14:38:48,20.9234,56.0037,57.5614,92.0045,111.6234,102.4032,69.8557,33.2238,3.0266,0.0000,0.0000,0.0000,3.7758,550.4015,36.6007,41.8061,35.1178,36.5174,1.7597,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,419,2024/2/14 14:39:48,26.9321,52.0085,56.5755,95.0613,124.5550,121.2942,87.5864,43.0854,8.8261,0.0000,0.0000,0.0000,1.9742,617.8985,38.6559,42.8724,36.6001,36.5174,1.7524,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,420,2024/2/14 14:40:48,38.7048,65.2253,60.8562,101.7612,117.0572,99.5309,65.3055,35.9971,12.6087,0.0000,0.0000,0.0000,0.0000,597.0469,34.8617,39.2318,33.3952,36.5174,1.7766,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,421,2024/2/14 14:41:48,29.0662,58.2115,67.6556,98.7799,109.4426,98.9701,77.3054,54.0709,24.2222,0.0000,0.0000,0.0000,0.0000,617.7244,37.3206,43.1293,36.3086,36.5174,1.8132,1.2000,1.4,Tilt error; Inlet flow error; CPC flow error; Charger flow error; 
1,422,2024/2/14 14:42:48,11.2219,93.8121,194.2431,331.4124,394.5369,362.8719,263.5036,149.0849,48.3807,0.0000,0.0000,0.0000,0.0000,1849.0676,39.8874,44.5226,39.3775,36.5174,1.6456,1.2000,1.4,Tilt error; Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,423,2024/2/14 14:43:48,2.0146,146.9494,255.9461,328.9604,319.8993,254.7022,172.3769,105.3229,52.9445,14.6486,0.0000,0.0000,0.0000,1653.7648,35.0492,41.9162,35.9542,27.3842,1.7150,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,424,2024/2/14 14:44:48,27.7108,87.1792,149.7516,289.0986,328.7032,270.8242,169.8313,91.4273,34.1751,0.0000,0.0000,0.0000,0.0000,1448.7014,37.4818,41.9261,36.9589,36.5174,1.6545,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,425,2024/2/14 14:45:48,18.2449,83.7726,158.2874,268.8350,310.1883,272.8346,188.8249,105.3544,38.4174,0.0000,0.0000,0.0000,0.0000,1444.7594,38.5894,43.2931,38.0814,36.5174,1.6627,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,426,2024/2/14 14:46:48,25.1863,82.3910,138.2649,247.0984,284.7024,259.1946,202.0430,145.7902,73.2451,0.4566,0.0000,0.0000,0.0000,1458.3725,40.7934,46.9412,40.4990,36.5174,1.7327,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,427,2024/2/14 14:47:48,40.2959,82.7708,126.7306,267.2865,328.5675,296.6306,209.8643,125.3865,45.6443,0.0000,0.0000,0.0000,0.0000,1523.1769,39.8807,44.5532,38.9763,36.5174,1.6916,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,428,2024/2/14 14:48:48,32.6961,81.8153,94.0171,192.3948,251.3629,237.0310,164.8999,83.6853,19.3434,0.0000,0.0000,0.0000,0.0000,1157.2458,39.4842,42.9877,37.7982,36.5174,1.6813,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
2,1,2024/2/15 7:17:29,3.5698,0.5138,3.9225,19.8169,30.0414,29.8968,22.1042,12.9636,5.8559,1.0802,0.0000,0.0000,0.0000,129.7651,45.9429,51.0603,45.4179,36.5174,1.6348,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
2,2,2024/2/15 7:18:29,3.1288,3.2890,2.5221,13.1638,26.5135,33.0092,28.8690,17.3422,5.1415,0.0000,0.0000,0.0000,0.1725,133.1516,50.3382,53.3819,47.7563,48.6968,1.6314,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,1,2024/2/15 7:21:47,2.8173,1.5911,3.9486,19.7148,27.4565,27.4409,23.3840,19.3965,12.1884,1.9552,0.0000,0.0000,0.0000,139.8932,50.0737,56.6409,49.4418,36.5174,1.7036,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,2,2024/2/15 7:22:47,0.7472,1.0110,5.5809,16.5031,25.2570,28.7478,26.2136,19.3803,9.0289,0.0000,0.0000,0.0000,0.0000,132.4697,51.0775,55.3797,49.6881,48.6968,1.6079,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,3,2024/2/15 7:23:47,7.1939,0.0000,0.6289,24.1468,30.8980,25.9426,19.6888,19.6032,15.2081,5.0283,0.0000,0.0000,0.0000,148.3384,48.7977,58.3497,49.4187,36.5174,1.8080,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,4,2024/2/15 7:24:47,1.6911,2.6632,3.0581,12.4328,27.9435,36.6863,31.8556,16.2228,0.1068,0.0000,0.0000,0.0095,2.9260,135.5958,50.3576,57.7280,49.1192,48.6968,1.6709,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,5,2024/2/15 7:25:47,3.8608,2.7877,3.7558,16.5205,23.9206,25.9677,25.0805,23.4205,17.8561,7.6120,0.0000,0.0000,0.0000,150.7821,56.0393,63.9737,54.3206,48.6968,1.8131,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,6,2024/2/15 7:26:47,3.6839,2.2225,4.3746,18.4884,28.8506,29.3443,21.6196,11.9809,5.4922,2.4986,1.1973,0.3165,0.0000,130.0695,46.1977,53.4206,45.9413,48.6968,1.7230,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,7,2024/2/15 7:27:47,2.8684,1.3494,5.1427,19.3584,29.4145,29.7488,21.8384,11.5586,3.2999,0.0000,0.0000,0.0000,0.5821,125.1611,44.7314,49.7370,43.9732,48.6968,1.6260,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,8,2024/2/15 7:28:47,2.1365,0.0000,2.7829,21.5281,32.5411,31.0112,21.0043,10.9597,4.6747,1.7336,0.3652,0.0000,0.0000,128.7374,45.0724,50.9925,45.6477,36.5174,1.5902,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,9,2024/2/15 7:29:47,3.4799,2.7659,3.1820,17.3941,26.0520,27.7768,24.6431,20.2634,12.2178,2.6909,0.0000,0.0000,0.0000,140.4660,51.4878,57.7273,50.0870,48.6968,1.7332,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,10,2024/2/15 7:30:47,8.9587,5.1106,0.0000,22.9236,37.5836,37.8669,29.2210,21.5545,11.3727,0.2771,0.0000,0.0000,0.0000,174.8688,47.4322,52.3045,45.5107,48.6968,1.7400,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,11,2024/2/15 7:31:47,1.7289,5.4413,15.2366,25.5977,26.2690,24.0455,23.8149,25.2740,20.2038,8.9903,0.0000,0.0000,0.0000,176.6019,50.8970,60.5911,50.0935,36.5174,1.8768,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,12,2024/2/15 7:32:47,1.5014,10.9725,16.8945,28.3686,38.6124,40.2084,31.3822,16.8531,3.7257,0.0000,0.0000,1.4129,2.7700,192.7017,42.6076,51.9151,42.3624,48.6968,1.7916,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,13,2024/2/15 7:33:47,6.4671,6.2465,4.5878,18.0480,30.9554,36.0531,32.0331,22.5672,10.8525,1.2064,0.0000,0.0000,0.0000,169.0171,49.7821,53.9520,46.7796,48.6968,1.7524,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,14,2024/2/15 7:34:47,2.6805,5.9783,13.9520,21.6290,27.8726,31.4719,31.2549,25.7841,14.9577,2.8653,0.0000,0.0000,0.0000,178.4463,50.3330,55.9451,47.8292,48.6968,1.7804,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,15,2024/2/15 7:35:47,9.2944,11.8978,10.7420,28.7430,35.0956,31.9904,26.6402,24.7329,20.4102,9.6797,0.0000,0.0000,0.0000,209.2263,46.5340,56.6705,45.9114,36.5174,1.9491,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,16,2024/2/15 7:36:47,758.4227,1045.1599,400.7588,205.5060,120.8799,44.2901,1.9939,7.5899,25.9539,26.7756,9.8920,0.0000,0.0000,2647.2228,15.9036,20.8594,17.4191,15.3993,1.6182,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
3,17,2024/2/15 7:37:47,259.0364,747.1822,442.4119,245.9604,147.9550,100.2401,56.6132,12.8815,0.0000,0.0000,0.0000,9.0637,8.4327,2029.7771,18.0847,25.1039,20.6348,15.3993,1.6623,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,18,2024/2/15 7:38:47,500.5446,949.6390,840.0845,635.8508,328.6515,60.2133,0.0000,8.1281,63.1827,61.6609,17.4725,0.0000,0.0000,3465.4279,19.9826,26.2838,21.4313,15.3993,1.7079,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,19,2024/2/15 7:39:47,912.3041,1283.9795,788.9147,708.2486,452.6279,108.3543,0.0000,0.0000,78.5818,100.0286,39.1698,0.0000,0.0000,4472.2092,18.2697,26.8838,20.9558,15.3993,1.7997,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,20,2024/2/15 7:40:47,1000.2477,1407.9772,840.5228,669.2828,411.9123,111.4013,0.0000,2.0107,78.3486,81.6587,21.8005,0.0000,0.0000,4625.1626,17.6620,24.9852,20.0866,15.3993,1.7355,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,21,2024/2/15 7:41:47,1190.4528,1899.1724,1179.8528,976.8608,611.9936,175.9374,0.0000,0.0000,83.4329,102.0583,36.8385,0.0000,0.0000,6256.5995,18.1637,25.2220,20.4959,15.3993,1.7162,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,22,2024/2/15 7:42:47,1365.8264,2013.9662,1211.7533,1001.2218,613.5447,147.0967,0.0000,0.0000,106.3613,122.2451,40.0519,0.0000,0.0000,6622.0675,17.8138,25.3678,20.3030,15.3993,1.7421,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,23,2024/2/15 7:43:47,1028.8212,1692.3121,1031.6508,823.2107,509.4515,151.1619,0.0000,0.0000,72.4558,88.6680,34.5618,0.0000,0.0000,5432.2937,17.9540,25.1740,20.4025,15.3993,1.7177,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,24,2024/2/15 7:44:47,898.1896,1447.9332,954.9140,812.1583,497.7217,122.8484,0.0000,0.0000,83.0344,105.7107,43.3653,0.0000,0.0000,4965.8757,18.8258,26.8733,21.1598,15.3993,1.7777,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,25,2024/2/15 7:45:47,1200.4272,1843.8727,1097.0410,925.6431,605.9252,200.3039,0.0000,0.0000,95.3971,106.4406,38.5078,0.0000,0.0000,6113.5586,18.0354,25.7344,20.6508,15.3993,1.7457,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,26,2024/2/15 7:46:47,1280.0908,1841.8330,1056.3547,893.0136,573.5309,158.9102,0.0000,0.0000,99.3246,119.3200,46.1685,0.0000,0.0000,6068.5463,17.7534,25.9204,20.4529,15.3993,1.7716,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,27,2024/2/15 7:47:47,1103.4661,1779.9968,1133.3438,921.7130,559.7201,155.8723,0.0000,25.9917,142.9581,148.3127,54.7769,0.0000,0.0000,6026.1514,18.6526,28.1347,21.5254,15.3993,1.8425,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,28,2024/2/15 7:48:47,443.8930,781.4348,750.1378,806.5884,537.3925,163.5412,0.0000,20.3880,124.2707,123.6987,36.0410,0.0000,0.0000,3787.3863,23.3065,32.9530,25.2210,27.3842,1.8861,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,29,2024/2/15 7:49:47,947.0394,1606.3048,996.6572,794.6104,518.2180,205.7712,24.2210,29.2448,80.3227,76.5956,24.5351,0.0000,0.0000,5303.5200,18.5590,25.8427,20.9921,15.3993,1.7345,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,30,2024/2/15 7:50:47,1084.3257,1506.0446,820.6351,777.5530,539.8005,187.4921,0.0000,84.8615,208.9337,193.2816,63.8989,0.0000,0.0000,5466.8267,19.0118,32.3885,23.1629,15.3993,2.0220,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,31,2024/2/15 7:51:47,575.7604,1114.4746,801.4992,662.7916,430.4251,196.3444,87.7560,118.9767,152.6817,110.0246,22.9236,0.0000,0.0000,4273.6579,21.3062,32.5208,24.5679,15.3993,1.9397,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,32,2024/2/15 7:52:47,222.6724,423.5791,313.7004,356.7744,286.4001,154.7887,65.1055,75.5140,118.8696,112.5443,51.1197,0.0000,0.0000,2181.0681,26.8845,43.8431,30.8047,15.3993,2.1739,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,33,2024/2/15 7:53:47,202.5667,396.4642,356.0930,431.7531,333.0722,151.6839,32.8508,50.8728,119.1845,131.6915,72.8528,0.0000,0.0000,2279.0854,27.3730,45.0494,31.3772,27.3842,2.1742,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,34,2024/2/15 7:54:47,205.0903,420.8762,388.3952,362.0540,270.0775,161.7961,100.0893,91.3610,87.2204,62.9593,29.1737,6.4039,9.3413,2194.8382,25.7929,40.9213,29.4993,15.3993,2.0737,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,35,2024/2/15 7:55:47,55.1933,420.2411,606.6783,585.4216,363.7449,127.2566,13.0830,34.1594,86.2816,86.8552,38.2762,0.0000,0.0000,2417.1912,25.6862,37.2684,28.7265,20.5353,1.8691,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,36,2024/2/15 7:56:47,140.0476,293.2253,342.5326,368.4675,278.6005,159.6559,94.3610,90.8828,64.5753,21.1943,4.1022,27.5114,78.4816,1963.6382,28.4276,52.4331,33.1354,27.3842,2.2642,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
3,37,2024/2/15 7:57:47,401.4877,514.3494,324.5341,709.6490,773.0519,650.3795,578.3907,680.7709,676.6092,435.3786,96.5105,0.0000,0.0000,5841.1115,46.9220,61.6432,46.2710,36.5174,2.1911,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
